Year,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Selling_Price
2023,12.68,184124,Petrol,Individual,Automatic,0,9.23
2020,2.38,62451,Petrol,Individual,Manual,0,0.5
2018,17.55,166851,Diesel,Individual,Manual,0,13.36
2021,25.84,178437,Petrol,Dealer,Automatic,0,22.07
2000,2.78,58141,Petrol,Dealer,Manual,0,0.5
2016,19.19,75506,Petrol,Individual,Manual,0,16.09
2007,25.67,130170,Diesel,Dealer,Automatic,0,19.81
2022,15.83,189988,Petrol,Dealer,Manual,2,12.08
2015,10.76,90313,Diesel,Individual,Manual,0,7.21
2010,29.9,34783,Petrol,Individual,Manual,0,26.23
2018,3.82,88054,Petrol,Individual,Automatic,0,0.92
2023,7.89,148895,Diesel,Individual,Manual,0,5.02
2010,26.79,12938,CNG,Dealer,Manual,0,23.48
2014,10.32,133905,Petrol,Individual,Automatic,1,5.84
2007,24.96,141487,Petrol,Dealer,Manual,0,18.91
2013,11.33,128674,Petrol,Individual,Manual,0,6.73
2000,24.74,82245,Petrol,Individual,Automatic,0,18.22
2009,21.2,37261,Petrol,Dealer,Manual,2,17.28
2006,15.12,33837,Petrol,Dealer,Manual,0,10.64
2017,16.64,185616,CNG,Dealer,Manual,1,11.93
2011,6.97,192680,Petrol,Individual,Manual,0,0.91
2001,5.24,170782,Petrol,Dealer,Manual,0,0.5
2017,22.07,179325,Petrol,Individual,Manual,2,17.46
2020,25.76,70300,Petrol,Individual,Automatic,0,23.57
2006,22.22,139770,Diesel,Dealer,Manual,0,15.99
2019,27.56,131528,Diesel,Individual,Automatic,0,24.15
2011,26.92,52847,Petrol,Individual,Manual,0,23.16
2019,23.79,69075,Petrol,Dealer,Manual,1,21.41
2024,27.15,120874,Petrol,Individual,Automatic,0,24.95
2013,6.68,198174,Petrol,Individual,Manual,2,0.94
2009,22.48,87805,Petrol,Individual,Automatic,0,17.73
2008,23.1,79337,Diesel,Individual,Manual,2,18.28
2022,6.31,78825,Petrol,Individual,Manual,0,4.39
2014,27.47,26599,Petrol,Dealer,Manual,0,24.76
2019,2.25,113178,Petrol,Individual,Automatic,2,0.5
2023,14.17,27737,Petrol,Individual,Manual,2,13.3
2009,2.6,72324,CNG,Individual,Manual,0,0.5
2018,16.65,32133,Petrol,Dealer,Manual,1,14.68
2018,13.54,10346,Diesel,Individual,Manual,0,11.92
2011,19.45,179511,Petrol,Dealer,Automatic,0,13.6
2022,23.46,116472,Diesel,Individual,Manual,0,20.92
2011,23.52,124920,Petrol,Dealer,Manual,0,18.57
2008,22.22,133688,Diesel,Individual,Automatic,0,16.51
2019,4.85,110371,Petrol,Dealer,Manual,0,1.79
2003,13.69,170603,Petrol,Dealer,Manual,0,6.34
2000,24.85,56045,Petrol,Individual,Manual,0,18.77
2015,20.32,148354,Diesel,Individual,Manual,0,15.81
2000,21.07,46013,Petrol,Individual,Manual,0,15.15
2012,8.35,158323,Petrol,Individual,Manual,0,3.06
2002,11.1,18299,Petrol,Dealer,Manual,0,6.05
2011,28.76,90734,Petrol,Individual,Automatic,0,24.38
2022,25.71,30848,Petrol,Individual,Automatic,0,24.58
2008,6.62,40588,Petrol,Individual,Manual,0,2.44
2003,17.25,132013,Diesel,Individual,Manual,0,10.53
2001,15.73,85560,Diesel,Dealer,Manual,0,9.37
2021,14.42,51414,Petrol,Dealer,Manual,0,12.75
2021,15.18,13643,Diesel,Dealer,Manual,0,14.13
2008,20.0,199870,Petrol,Individual,Manual,0,13.2
2019,29.08,120941,Petrol,Dealer,Automatic,0,25.85
2023,26.51,125222,Diesel,Individual,Manual,0,24.03
2012,26.5,41673,Diesel,Individual,Manual,1,23.13
2013,21.69,81358,Diesel,Dealer,Manual,0,17.87
2002,2.49,20741,CNG,Dealer,Automatic,0,0.5
2017,14.33,103588,Diesel,Individual,Automatic,0,10.97
2008,16.31,98725,Diesel,Dealer,Manual,0,11.17
2014,25.59,175194,Diesel,Individual,Manual,0,20.43
2021,27.84,121208,Diesel,Dealer,Manual,0,25.02
2023,14.64,7979,Petrol,Dealer,Manual,0,14.1
2009,10.41,36156,Petrol,Individual,Manual,0,6.51
2024,11.45,50496,Diesel,Dealer,Manual,1,10.41
2016,18.2,98314,Diesel,Dealer,Automatic,0,14.72
2012,9.7,83365,Petrol,Individual,Manual,0,5.64
2000,27.5,7916,Petrol,Dealer,Manual,0,22.21
2010,13.72,9111,Petrol,Dealer,Manual,0,10.47
2004,29.72,82298,Petrol,Dealer,Automatic,0,24.03
2008,5.07,198326,Petrol,Individual,Manual,1,0.5
2006,7.26,116004,CNG,Dealer,Manual,0,1.43
2006,16.32,103970,Petrol,Individual,Manual,0,10.68
2001,26.31,168500,Petrol,Individual,Manual,0,18.58
2018,11.91,60653,Petrol,Individual,Manual,0,9.47
2019,25.45,158278,Diesel,Individual,Manual,0,21.6
2017,13.91,162201,Petrol,Dealer,Manual,0,9.59
2009,25.88,81839,Diesel,Individual,Manual,0,21.23
2024,9.77,128716,Petrol,Individual,Manual,0,7.44
2004,15.21,183313,Petrol,Dealer,Manual,0,7.85
2015,9.8,140253,Diesel,Dealer,Manual,2,5.42
2022,8.03,141936,Diesel,Individual,Manual,0,5.07
2024,13.79,69056,Diesel,Individual,Manual,0,12.45
2004,11.37,196968,Diesel,Individual,Manual,0,3.79
2014,24.04,144403,Petrol,Individual,Manual,0,19.39
2021,22.93,88664,Diesel,Individual,Manual,0,20.64
2015,12.04,82371,Petrol,Individual,Manual,0,8.62
2003,29.78,38121,Petrol,Individual,Manual,0,24.61
2013,29.27,174144,CNG,Individual,Manual,2,23.92
2023,27.7,20540,Diesel,Individual,Automatic,0,26.95
2016,18.42,51606,Petrol,Individual,Manual,0,15.71
2016,13.54,199760,Petrol,Individual,Manual,0,8.39
2020,10.76,94999,Diesel,Dealer,Manual,0,8.16
2015,2.42,22479,Petrol,Dealer,Automatic,0,0.5
2008,19.69,137029,Diesel,Dealer,Manual,0,13.92
2001,17.49,182878,Petrol,Dealer,Manual,0,9.52
2010,19.64,116595,Petrol,Dealer,Automatic,1,14.62
2014,18.13,68110,Diesel,Dealer,Automatic,0,14.74
2002,5.86,92134,Petrol,Individual,Manual,0,0.5
2023,21.47,66385,CNG,Individual,Automatic,0,19.96
2015,12.09,130582,Petrol,Individual,Automatic,0,7.87
2020,16.46,173454,Diesel,Individual,Manual,0,12.57
2018,12.24,72817,Petrol,Individual,Manual,0,9.6
2021,2.62,96384,Petrol,Individual,Automatic,0,0.5
2005,26.54,107452,Petrol,Dealer,Manual,0,20.64
2013,6.16,29725,Diesel,Dealer,Manual,1,3.19
2004,18.3,138478,Diesel,Dealer,Manual,0,11.68
2004,26.73,85980,Diesel,Dealer,Manual,0,20.98
2005,8.2,187676,Petrol,Dealer,Manual,1,0.98
2017,13.54,54497,Petrol,Dealer,Manual,0,10.99
2021,12.58,118653,Diesel,Individual,Manual,0,9.8
2017,4.5,14545,Petrol,Dealer,Automatic,2,2.61
2018,13.86,74976,Petrol,Dealer,Automatic,0,11.18
2001,15.43,18757,Petrol,Dealer,Automatic,0,10.17
2016,2.74,80315,Petrol,Individual,Manual,0,0.5
2000,15.67,92631,Diesel,Individual,Manual,0,8.98
2008,4.63,99948,CNG,Individual,Manual,0,0.5
2012,26.99,173131,Petrol,Individual,Manual,0,21.45
2003,20.2,116356,Diesel,Dealer,Automatic,0,13.74
2004,3.58,181123,Diesel,Individual,Manual,0,0.5
2022,25.16,152985,Petrol,Individual,Manual,0,22.02
2017,12.12,168876,Diesel,Individual,Manual,0,7.69
2009,8.32,26066,Diesel,Individual,Manual,0,4.59
2024,9.11,28500,Diesel,Individual,Manual,0,8.43
2003,18.74,125069,Petrol,Dealer,Automatic,0,12.14
2012,4.28,41896,Petrol,Dealer,Manual,1,0.91
2012,3.64,70428,Diesel,Individual,Manual,1,0.5
2016,19.57,88550,Diesel,Individual,Manual,0,16.25
2007,29.49,148491,Diesel,Dealer,Manual,0,23.33
2003,15.54,59487,Petrol,Dealer,Manual,1,10.02
2022,13.57,160082,CNG,Dealer,Manual,0,10.31
2002,28.52,157791,Petrol,Individual,Manual,0,21.17
2010,8.75,75027,Petrol,Dealer,Manual,0,4.42
2011,8.74,83525,Petrol,Dealer,Manual,0,4.47
2008,27.34,60966,Petrol,Dealer,Manual,0,22.83
2014,20.11,69707,Diesel,Individual,Manual,2,16.69
2012,3.51,135407,Petrol,Individual,Manual,0,0.5
2004,20.87,6835,Diesel,Individual,Automatic,0,16.42
2004,24.96,174235,Petrol,Individual,Manual,0,17.75
2018,9.67,187789,Petrol,Individual,Manual,0,5.13
2010,12.72,15540,Petrol,Dealer,Automatic,0,9.37
2008,7.53,88652,Petrol,Individual,Automatic,0,2.56
2002,19.73,21464,Petrol,Individual,Manual,1,14.63
2017,20.6,25586,Diesel,Individual,Automatic,0,18.53
2012,3.92,130275,Diesel,Individual,Automatic,0,0.5
2024,20.98,185665,Petrol,Individual,Manual,0,17.71
2011,20.44,91056,Petrol,Dealer,Manual,1,16.05
2008,2.98,86699,Petrol,Dealer,Manual,0,0.5
2009,17.55,137017,Diesel,Dealer,Manual,1,11.99
2012,19.19,194282,Petrol,Individual,Automatic,0,13.31
2019,14.04,189268,Petrol,Individual,Manual,0,9.68
2019,27.24,133916,CNG,Dealer,Automatic,0,23.8
2012,11.19,118148,Petrol,Dealer,Manual,0,6.56
2021,3.88,55350,Diesel,Dealer,Automatic,0,2.14
2008,20.81,113272,Petrol,Dealer,Automatic,0,15.43
2023,18.95,83963,Petrol,Dealer,Manual,0,17.15
2009,29.69,114011,Petrol,Dealer,Manual,0,24.51
2018,8.48,193063,Diesel,Individual,Automatic,0,3.85
2005,13.07,99326,Petrol,Dealer,Manual,0,7.3
2006,14.91,78349,Petrol,Dealer,Manual,0,9.7
2014,26.12,13781,Petrol,Dealer,Manual,0,23.62
2021,13.61,193577,CNG,Individual,Automatic,0,9.6
2018,23.62,92971,Diesel,Individual,Automatic,0,20.64
2013,6.39,95827,Diesel,Dealer,Manual,0,2.33
2015,13.47,132009,Petrol,Individual,Automatic,0,9.23
2013,6.34,12595,Petrol,Dealer,Manual,0,3.66
2024,28.59,105642,Diesel,Individual,Manual,0,26.64
2019,6.98,150338,Petrol,Individual,Automatic,0,3.26
2001,13.73,7794,Diesel,Dealer,Manual,0,8.65
2008,4.3,71873,Petrol,Dealer,Automatic,2,0.5
2002,27.8,102269,Petrol,Dealer,Manual,0,21.37
2005,19.47,157346,CNG,Dealer,Automatic,2,12.75
2004,28.95,167728,Petrol,Individual,Manual,0,21.85
2013,3.18,193445,Petrol,Dealer,Manual,0,0.5
2014,6.9,71976,Petrol,Individual,Manual,0,3.44
2017,12.64,77419,Diesel,Individual,Manual,0,9.71
2016,19.4,23783,Diesel,Dealer,Manual,0,17.15
2008,11.23,13653,Diesel,Dealer,Automatic,0,7.5
2018,21.93,24503,Petrol,Individual,Manual,0,20.08
2022,6.62,31471,Petrol,Individual,Manual,0,5.48
2024,18.82,176820,Petrol,Individual,Automatic,0,15.7
2008,13.14,114907,Diesel,Dealer,Automatic,0,7.74
2015,16.23,145798,Petrol,Individual,Automatic,0,11.76
2005,17.95,174781,Petrol,Dealer,Manual,0,10.94
2007,3.68,60258,Diesel,Individual,Automatic,0,0.5
2024,27.87,75398,Petrol,Dealer,Automatic,0,26.42
2002,24.01,74472,Diesel,Dealer,Automatic,0,18.03
2021,14.39,98660,Petrol,Individual,Manual,2,11.94
2004,17.33,81678,Petrol,Individual,Manual,0,11.65
2006,2.91,148128,Petrol,Dealer,Manual,0,0.5
2022,15.94,182802,Petrol,Dealer,Manual,1,12.31
2024,13.94,189066,Petrol,Individual,Manual,1,10.62
2000,12.49,10828,Petrol,Individual,Manual,0,7.15
2021,24.83,142142,Diesel,Dealer,Automatic,0,21.66
2020,7.09,33394,Diesel,Individual,Manual,0,5.51
2003,6.94,31592,Petrol,Individual,Manual,0,1.88
2015,16.61,31923,Diesel,Dealer,Manual,0,14.02
2013,21.24,91856,Diesel,Individual,Manual,0,17.25
2000,2.63,51255,Petrol,Individual,Manual,1,0.5
2003,17.28,56786,Petrol,Individual,Manual,0,11.8
2009,10.36,65280,Diesel,Dealer,Manual,1,5.98
2010,23.19,144010,Petrol,Dealer,Automatic,0,17.72
2006,15.13,51663,Petrol,Individual,Manual,2,10.36
2003,25.35,24441,Petrol,Individual,Automatic,2,20.41
2000,13.12,132331,Diesel,Individual,Automatic,2,5.78
2000,25.16,63952,Diesel,Dealer,Manual,0,18.95
2016,22.06,21864,Diesel,Individual,Manual,0,19.84
2009,25.19,176222,Diesel,Individual,Manual,0,18.98
2004,24.75,192434,Diesel,Individual,Manual,0,17.24
2006,15.62,76295,Petrol,Individual,Automatic,0,10.44
2024,12.31,96321,Petrol,Dealer,Automatic,0,10.52
2007,23.42,84288,Petrol,Dealer,Manual,0,18.32
2001,12.12,116465,Petrol,Individual,Manual,0,5.25
2008,4.5,131712,Diesel,Dealer,Manual,0,0.5
2003,26.05,149881,Diesel,Individual,Automatic,0,19.04
2011,13.12,69527,Petrol,Individual,Manual,0,9.08
2010,5.71,112835,Petrol,Dealer,Automatic,1,0.75
2004,20.1,52158,Petrol,Individual,Manual,1,14.91
2011,26.91,180175,Petrol,Individual,Manual,0,21.05
2020,26.11,78002,Petrol,Dealer,Manual,0,23.79
2003,17.52,123826,Petrol,Individual,Automatic,0,10.94
2012,4.47,92127,Petrol,Individual,Manual,0,0.5
2021,21.5,158052,Petrol,Individual,Manual,0,18.07
2000,19.05,155508,Petrol,Dealer,Manual,0,11.33
2017,7.88,146497,Diesel,Individual,Automatic,2,3.81
2003,27.22,106313,Diesel,Dealer,Manual,1,20.93
2003,4.43,106280,Diesel,Individual,Manual,0,0.5
2007,12.45,12369,Petrol,Dealer,Automatic,0,8.53
2024,4.65,81239,Diesel,Dealer,Manual,0,3.11
2019,27.53,45096,Diesel,Individual,Manual,2,25.55
2005,2.99,51702,Petrol,Dealer,Automatic,0,0.5
2003,13.92,9236,Petrol,Individual,Automatic,0,9.23
2003,26.13,187148,Diesel,Dealer,Manual,0,18.51
2010,9.04,51343,Petrol,Dealer,Automatic,0,5.1
2008,4.94,57138,CNG,Dealer,Manual,0,0.5
2013,5.56,153927,Petrol,Individual,Manual,0,0.55
2003,13.34,109302,Petrol,Individual,Manual,1,7.0
2012,14.0,69862,Diesel,Individual,Automatic,0,10.17
2005,22.11,52864,Petrol,Dealer,Manual,0,17.11
2012,8.66,196991,Petrol,Dealer,Automatic,0,2.73
2024,21.65,44188,Petrol,Dealer,Manual,0,20.72
2002,29.97,94398,Petrol,Dealer,Manual,0,23.67
2022,26.2,166260,Petrol,Dealer,Manual,0,22.84
2006,19.8,168786,Petrol,Dealer,Manual,0,13.1
2000,28.32,82886,Petrol,Dealer,Automatic,2,21.79
2010,29.75,43747,Petrol,Individual,Manual,1,25.93
2001,17.97,153555,Petrol,Dealer,Manual,1,10.49
2004,9.66,193716,Petrol,Dealer,Manual,0,2.13
2023,27.62,72134,Petrol,Dealer,Manual,0,26.02
2021,25.64,183092,CNG,Dealer,Manual,0,21.8
2013,4.37,58792,Petrol,Dealer,Automatic,1,0.92
2012,28.22,122518,CNG,Individual,Manual,0,23.52
2015,12.25,39459,Petrol,Individual,Manual,0,9.54
2022,11.02,142146,Petrol,Dealer,Automatic,2,8.06
2014,11.61,94371,Petrol,Individual,Manual,1,7.78
2002,10.96,79791,Petrol,Dealer,Manual,0,4.9
2005,16.45,53104,CNG,Individual,Automatic,0,11.45
2008,18.23,42195,Diesel,Individual,Manual,2,14.03
2002,13.92,84702,Petrol,Dealer,Manual,0,7.78
2012,13.55,161573,Petrol,Individual,Manual,0,8.2
2012,22.64,141535,Petrol,Individual,Automatic,1,17.62
2021,2.08,99057,CNG,Dealer,Manual,0,0.5
2006,28.51,188820,Petrol,Dealer,Automatic,0,21.48
2004,22.0,25563,Diesel,Dealer,Manual,0,17.24
2007,21.8,156826,Petrol,Individual,Manual,0,15.5
2007,13.81,130887,Petrol,Dealer,Manual,0,7.94
2021,29.04,18187,Petrol,Individual,Manual,0,27.91
2006,2.01,13217,Diesel,Individual,Manual,0,0.5
2018,4.14,175257,Petrol,Dealer,Automatic,1,0.5
2006,24.51,175154,Petrol,Individual,Manual,1,17.7
2022,22.68,123206,Diesel,Dealer,Manual,1,20.03
2003,9.6,150191,Petrol,Dealer,Automatic,0,2.58
2009,18.65,18334,Petrol,Dealer,Manual,0,15.04
2012,16.9,8402,Diesel,Dealer,Manual,1,14.08
2003,16.76,81602,Petrol,Dealer,Automatic,0,10.87
2018,18.68,100621,Petrol,Dealer,Manual,0,15.58
2009,29.82,108658,Petrol,Dealer,Manual,0,24.73
2006,29.65,32620,Petrol,Dealer,Manual,0,25.19
2004,29.49,67563,Petrol,Dealer,Manual,0,24.04
2002,17.36,69263,Diesel,Dealer,Automatic,1,11.47
2021,10.91,24799,Diesel,Dealer,Manual,0,9.68
2021,17.68,43378,Diesel,Individual,Manual,0,16.14
2021,19.44,77969,Petrol,Individual,Automatic,0,17.33
2001,10.72,15218,Petrol,Dealer,Manual,0,5.51
2010,19.72,156186,Petrol,Individual,Automatic,0,14.05
2009,19.42,35871,Diesel,Individual,Manual,0,15.53
2022,27.3,116732,Diesel,Dealer,Manual,1,24.76
2012,8.65,124456,Petrol,Individual,Manual,0,3.92
2006,21.53,151279,CNG,Individual,Automatic,0,15.12
2009,14.62,188684,Diesel,Individual,Manual,1,8.21
2003,5.64,27116,Petrol,Individual,Automatic,0,0.65
2021,10.85,78902,Petrol,Dealer,Manual,0,8.72
2019,3.6,100350,Petrol,Dealer,Manual,0,0.71
2015,10.94,171973,Diesel,Dealer,Manual,0,6.04
2019,3.93,49876,Diesel,Dealer,Manual,0,1.87
2005,27.91,59281,Petrol,Dealer,Manual,0,22.8
2008,4.85,171055,Petrol,Individual,Manual,0,0.5
2012,24.89,42901,Petrol,Individual,Manual,0,21.5
2006,27.37,26194,Petrol,Dealer,Manual,0,23.02
2017,15.09,9863,Petrol,Dealer,Manual,0,13.28
2013,3.51,102965,Petrol,Individual,Manual,0,0.5
2021,18.68,170897,CNG,Dealer,Automatic,0,15.04
2004,8.57,67830,Petrol,Individual,Manual,1,3.12
2021,6.95,59317,CNG,Dealer,Manual,0,5.15
2012,17.87,163440,Diesel,Individual,Automatic,0,12.49
2023,11.98,154853,Petrol,Individual,Manual,0,9.02
2007,22.45,12915,Diesel,Individual,Manual,2,18.52
2014,18.56,73749,Petrol,Individual,Manual,0,15.07
2018,25.22,103077,Diesel,Individual,Manual,0,22.08
2008,3.63,137611,Petrol,Dealer,Manual,0,0.5
2005,8.58,60078,Diesel,Individual,Manual,0,3.46
2022,17.88,139018,Diesel,Dealer,Manual,0,14.97
2024,26.65,179903,Petrol,Individual,Manual,1,23.48
2013,24.78,194204,Diesel,Dealer,Automatic,0,19.1
2022,21.03,153117,Petrol,Dealer,Manual,0,17.89
2009,18.07,141259,Petrol,Dealer,Manual,0,12.44
2008,19.68,198302,Diesel,Individual,Automatic,1,12.9
2016,7.98,14464,Petrol,Dealer,Manual,1,5.88
2012,18.67,164107,Petrol,Individual,Manual,0,13.28
2016,15.83,195462,Petrol,Individual,Manual,0,10.75
2018,12.76,12237,Diesel,Dealer,Automatic,1,11.11
2012,26.86,23853,Petrol,Individual,Manual,0,23.78
2008,25.22,105794,Petrol,Individual,Automatic,0,19.97
2000,4.15,146881,Diesel,Dealer,Manual,0,0.5
2000,29.6,137832,Diesel,Individual,Manual,0,22.17
2004,8.44,25900,Petrol,Individual,Manual,0,3.68
2007,8.03,155497,CNG,Dealer,Automatic,0,1.75
2017,28.43,185185,Petrol,Individual,Manual,0,23.73
2003,14.45,27804,Diesel,Individual,Manual,0,9.45
2021,24.55,174680,Petrol,Dealer,Manual,0,20.85
2000,10.07,120310,Diesel,Individual,Manual,0,2.93
2014,26.45,104453,Petrol,Dealer,Manual,1,22.46
2019,25.3,63359,CNG,Individual,Automatic,0,23.02
2003,16.55,167299,Petrol,Dealer,Manual,0,9.25
2024,21.74,53495,Petrol,Individual,Manual,2,20.65
2008,28.99,143311,Petrol,Dealer,Manual,0,23.12
2021,14.66,148430,Petrol,Individual,Manual,0,11.39
2023,15.84,35912,Petrol,Individual,Manual,0,14.84
2019,22.24,79242,Diesel,Individual,Manual,0,19.7
2009,12.82,114045,Diesel,Dealer,Manual,0,7.64
2023,28.91,14765,Petrol,Dealer,Manual,0,28.25
2014,3.13,58093,Petrol,Dealer,Automatic,0,0.5
2002,13.29,171174,Petrol,Dealer,Manual,0,5.72
2001,21.99,39119,Diesel,Individual,Manual,0,16.39
2021,14.02,21408,Diesel,Individual,Automatic,0,12.84
2004,9.26,175779,Petrol,Individual,Manual,0,2.03
2023,13.58,34174,CNG,Individual,Manual,2,12.6
2000,26.68,136544,Petrol,Individual,Manual,0,19.27
2010,17.32,50308,Petrol,Dealer,Manual,0,13.39
2011,11.38,90327,Petrol,Dealer,Automatic,0,7.0
2002,20.8,61441,Diesel,Individual,Automatic,0,15.04
2022,19.13,117572,Diesel,Dealer,Manual,0,16.57
2015,17.69,189706,Petrol,Individual,Manual,0,12.5
2013,12.95,100082,Diesel,Dealer,Manual,0,8.82
2011,4.02,14263,Petrol,Dealer,Manual,0,0.89
2019,19.38,124652,Petrol,Dealer,Manual,0,16.09
2015,13.75,154133,Petrol,Individual,Manual,0,9.15
2020,14.01,46129,Petrol,Individual,Automatic,0,12.22
2007,8.55,79358,Petrol,Individual,Manual,1,3.53
2016,8.98,133688,Diesel,Dealer,Manual,0,4.92
2016,24.05,70191,CNG,Individual,Manual,0,21.04
2006,15.42,124745,Diesel,Dealer,Automatic,0,9.44
2014,5.06,74372,Petrol,Individual,Manual,0,1.56
2008,3.28,101170,CNG,Dealer,Automatic,0,0.5
2003,8.29,168006,Diesel,Individual,Manual,0,0.98
2007,15.65,58478,Petrol,Dealer,Manual,0,10.97
2009,19.28,9042,Petrol,Dealer,Automatic,0,15.83
2014,6.02,120034,Petrol,Dealer,Manual,0,1.77
2022,14.15,17949,Petrol,Dealer,Automatic,0,13.23
2017,4.03,20693,Petrol,Dealer,Manual,0,2.04
2013,3.06,16574,Diesel,Dealer,Manual,0,0.5
2004,26.17,82624,Petrol,Dealer,Automatic,0,20.47
2008,20.43,170303,Diesel,Individual,Manual,0,14.11
2012,23.87,92974,Petrol,Individual,Automatic,0,19.65
2024,7.09,122121,Petrol,Individual,Automatic,0,4.87
2018,11.02,140325,Petrol,Individual,Automatic,0,7.26
2010,14.43,145572,CNG,Individual,Manual,0,8.94
2011,20.42,146926,Diesel,Dealer,Automatic,0,15.11
2002,16.98,7938,Petrol,Dealer,Automatic,0,12.1
2001,17.44,88953,Diesel,Individual,Automatic,1,11.02
2022,6.39,60807,Petrol,Individual,Manual,0,4.77
2021,15.29,16603,Petrol,Dealer,Manual,0,14.19
2014,25.07,185831,Diesel,Dealer,Manual,0,19.74
2004,16.26,195917,CNG,Individual,Manual,2,8.7
2006,7.59,199002,Diesel,Individual,Automatic,0,0.5
2003,13.58,169687,Petrol,Dealer,Manual,1,6.24
2004,23.13,112469,Diesel,Individual,Manual,0,16.94
2024,5.78,82833,Petrol,Individual,Manual,0,4.21
2015,18.25,32020,Diesel,Dealer,Manual,0,15.66
2014,29.03,21735,Petrol,Individual,Manual,0,26.4
2015,12.65,29797,CNG,Individual,Manual,1,10.09
2024,3.22,99405,Petrol,Individual,Manual,0,1.38
2003,19.73,50516,Petrol,Individual,Manual,0,14.36
2005,3.32,5190,Diesel,Individual,Automatic,0,0.5
2017,7.36,94041,Petrol,Individual,Manual,0,4.16
2002,3.36,165593,Petrol,Individual,Manual,0,0.5
2024,6.78,56926,Petrol,Dealer,Manual,0,5.64
2021,25.94,132203,Petrol,Individual,Manual,0,22.94
2023,22.58,18488,Petrol,Individual,Automatic,2,21.86
2004,11.57,35104,Petrol,Individual,Manual,0,6.66
2001,27.12,108947,Petrol,Individual,Manual,0,20.37
2022,20.63,195203,CNG,Individual,Automatic,0,16.79
2015,14.54,28721,Petrol,Dealer,Manual,0,12.0
2005,3.91,108323,Petrol,Individual,Manual,0,0.5
2014,22.46,136070,Petrol,Individual,Automatic,1,17.95
2017,12.51,33469,Petrol,Dealer,Manual,0,10.31
2005,10.48,14562,Diesel,Dealer,Manual,1,6.11
2012,10.07,149332,Petrol,Individual,Manual,0,4.93
2023,2.22,191831,Petrol,Dealer,Manual,0,0.5
2012,22.79,92827,Petrol,Individual,Manual,0,18.58
2000,6.07,100994,Petrol,Individual,Manual,1,0.5
2015,16.58,90280,Petrol,Dealer,Automatic,0,13.03
2003,2.45,62030,Petrol,Dealer,Automatic,0,0.5
2016,19.58,103531,Diesel,Individual,Manual,0,16.02
2017,12.35,31091,Petrol,Individual,Manual,1,10.19
2015,19.66,199952,Petrol,Individual,Manual,0,14.3
2000,4.52,136187,Petrol,Individual,Manual,1,0.5
2005,9.46,44256,Petrol,Individual,Manual,0,4.6
2010,5.09,36008,Petrol,Dealer,Manual,0,1.4
2005,20.09,32177,Diesel,Dealer,Manual,0,15.43
2016,5.04,150262,Diesel,Individual,Manual,0,0.71
2003,19.28,114395,Petrol,Dealer,Manual,0,12.85
2013,5.77,179305,Petrol,Dealer,Automatic,0,0.5
2013,28.41,122050,Petrol,Individual,Manual,0,23.92
2019,13.66,23421,Diesel,Dealer,Manual,0,12.04
2007,5.54,127554,Petrol,Individual,Manual,0,0.5
2021,3.17,196000,Petrol,Individual,Manual,0,0.5
2001,11.22,199155,Petrol,Individual,Manual,0,2.98
2004,26.96,83798,Diesel,Dealer,Manual,0,21.24
2003,6.03,54562,Petrol,Dealer,Manual,0,0.59
2009,24.14,93544,Diesel,Dealer,Manual,0,19.3
2019,13.69,121958,Diesel,Individual,Manual,0,10.44
2023,24.48,182806,Petrol,Dealer,Manual,1,21.06
2020,26.48,27604,Petrol,Individual,Manual,0,24.99
2002,29.94,20312,Petrol,Individual,Manual,0,24.86
2015,3.91,134233,Petrol,Dealer,Manual,0,0.5
2009,24.3,145639,Petrol,Dealer,Automatic,0,18.6
2014,3.95,72019,Petrol,Dealer,Manual,0,0.5
2003,10.81,83904,Petrol,Individual,Manual,0,4.89
2000,20.09,60040,Diesel,Dealer,Manual,0,13.94
2021,14.52,33715,Diesel,Individual,Manual,0,13.14
2014,17.83,130680,Diesel,Dealer,Manual,0,13.41
2009,29.05,35969,Petrol,Individual,Automatic,0,25.15
2019,24.92,20181,Petrol,Dealer,Manual,0,23.35
2021,12.18,82903,Diesel,Individual,Manual,2,9.99
2017,18.8,91577,Petrol,Dealer,Manual,0,15.64
2015,3.36,31386,Diesel,Individual,Automatic,0,0.78
2020,14.68,16454,Diesel,Dealer,Manual,0,13.38
2008,19.04,194662,Petrol,Dealer,Manual,0,12.32
2023,22.01,175468,Petrol,Dealer,Automatic,0,18.71
2018,27.24,55321,Petrol,Individual,Manual,2,24.88
2016,9.93,110613,Petrol,Individual,Automatic,0,6.25
2009,27.26,77343,Diesel,Individual,Manual,0,22.68
2018,20.52,192709,Petrol,Dealer,Manual,0,15.9
2007,4.17,169417,Diesel,Dealer,Manual,0,0.5
2018,12.65,95061,Petrol,Individual,Automatic,0,9.64
2004,15.34,48703,Petrol,Individual,Manual,0,10.2
2001,11.87,139400,Petrol,Dealer,Automatic,0,4.62
2014,5.25,185852,Diesel,Individual,Manual,0,0.5
2016,17.44,65942,Diesel,Individual,Manual,0,14.5
2009,5.69,75520,Diesel,Individual,Automatic,0,1.14
